id,date,value,x,y
125698,27/04/2017,3548.0,46.1904614,7.5449226
125906,27/04/2017,7823.0,46.5613135,6.536765
125908,27/04/2017,3548.0,46.1904614,7.5449226
125911,27/04/2017,7823.0,46.5613135,6.536765
125913,27/04/2017,62.0,47.2561774,6.996402199999999
125910,27/04/2017,3548.0,46.1904614,7.5449226
125909,27/04/2017,620.0,46.2331221,7.360625999999999
125904,27/04/2017,3548.0,46.1904614,7.5449226
125903,27/04/2017,620.0,46.2331221,7.360625999999999
123656,26/04/2017,1532.0,46.8064773,7.161971899999999
123658,26/04/2017,2728.0,54.5259614,15.2551187
123660,26/04/2017,2546.0,46.9751954,6.771554999999999
123661,26/04/2017,728.0,47.063266,7.092388000000001
123662,26/04/2017,1921.0,47.3444474,7.143060800000001
125920,26/04/2017,728.0,47.063266,7.092388000000001
125914,26/04/2017,2728.0,54.5259614,15.2551187
123663,26/04/2017,17603.0,46.227638,2.213749
125919,26/04/2017,1921.0,47.3444474,7.143060800000001
123664,26/04/2017,37.0,46.1816543,6.874759099999999
125916,26/04/2017,17603.0,46.227638,2.213749
123812,25/04/2017,5118.0,46.5196535,6.6322734
123813,25/04/2017,177.0,47.7510741,-120.7401385
123815,25/04/2017,690.0,38.963745,35.243322
123668,25/04/2017,12.0,-5.0122202,141.3470159
123665,25/04/2017,5118.0,46.5196535,6.6322734
123670,25/04/2017,690.0,38.963745,35.243322
123669,25/04/2017,293.0,60.12816100000001,18.643501
123814,25/04/2017,6160.0,37.09024,-95.712891
123820,24/04/2017,17603.0,46.227638,2.213749
123821,24/04/2017,17603.0,46.227638,2.213749
123819,24/04/2017,17603.0,46.227638,2.213749
123823,24/04/2017,6520.0,46.5268387,6.654838199999999
123817,24/04/2017,17603.0,46.227638,2.213749
123818,24/04/2017,17603.0,46.227638,2.213749
123816,24/04/2017,34.0,35.240117,24.8092691
124138,23/04/2017,11463.0,37.9161636,-81.0975397
124132,23/04/2017,494.0,51.919438,19.145136
124131,23/04/2017,1937.0,37.9762544,23.7353644
124130,23/04/2017,8880.0,46.2043907,6.1431577
124133,23/04/2017,17603.0,46.227638,2.213749
124137,23/04/2017,89.0,-16.290154,-63.58865299999999
124134,23/04/2017,74.0,47.2088348,7.532291
124135,23/04/2017,17603.0,46.227638,2.213749
124136,23/04/2017,294.0,30.375321,69.34511599999999
124695,22/04/2017,120.0,36.778261,-119.4179324
124143,22/04/2017,8880.0,46.2043907,6.1431577
124142,22/04/2017,3548.0,46.1904614,7.5449226
124696,22/04/2017,11463.0,37.9161636,-81.0975397
124694,22/04/2017,279.0,46.65698709999999,9.578025700000001
124141,22/04/2017,8880.0,46.2043907,6.1431577
124699,21/04/2017,2716.0,46.2180073,6.121692500000001
124698,21/04/2017,7823.0,46.5613135,6.536765
124836,21/04/2017,21.0,46.2972352,7.3989039
124697,21/04/2017,2716.0,46.2180073,6.121692500000001
124700,21/04/2017,6520.0,46.5268387,6.654838199999999
124703,21/04/2017,3360.0,48.856614,2.3522219
124702,21/04/2017,17603.0,46.227638,2.213749
124834,21/04/2017,3360.0,48.856614,2.3522219
124833,21/04/2017,17603.0,46.227638,2.213749
124835,21/04/2017,2716.0,46.2180073,6.121692500000001
124838,20/04/2017,6520.0,46.5268387,6.654838199999999
124839,20/04/2017,3548.0,46.1904614,7.5449226
124841,20/04/2017,3548.0,46.1904614,7.5449226
125411,19/04/2017,682.0,46.331734,8.800452900000002
124306,19/04/2017,12.0,46.20633,7.31602
125409,19/04/2017,17603.0,46.227638,2.213749
125406,19/04/2017,7823.0,46.5613135,6.536765
125405,19/04/2017,57.0,46.5296363,6.561525199999999
124305,19/04/2017,3548.0,46.1904614,7.5449226
124313,18/04/2017,17603.0,46.227638,2.213749
124311,18/04/2017,2691.0,41.87194,12.56738
124317,18/04/2017,978.0,46.7988621,7.708070099999999
124315,18/04/2017,142.0,47.2782749,7.371665600000001
124314,18/04/2017,1921.0,47.3444474,7.143060800000001
124307,18/04/2017,690.0,38.963745,35.243322
124308,18/04/2017,911.0,50.8420034,4.382409
124309,18/04/2017,2716.0,46.2180073,6.121692500000001
124310,18/04/2017,17603.0,46.227638,2.213749
124312,18/04/2017,1937.0,37.9762544,23.7353644
124879,17/04/2017,501.0,33.854721,35.862285
124520,17/04/2017,501.0,33.854721,35.862285
124512,17/04/2017,690.0,38.963745,35.243322
124513,17/04/2017,6520.0,46.5268387,6.654838199999999
124514,17/04/2017,690.0,38.963745,35.243322
124515,17/04/2017,7823.0,46.5613135,6.536765
124516,17/04/2017,911.0,50.8420034,4.382409
124517,17/04/2017,690.0,38.963745,35.243322
124518,17/04/2017,2716.0,46.2180073,6.121692500000001
124521,17/04/2017,3548.0,46.1904614,7.5449226
124878,17/04/2017,3548.0,46.1904614,7.5449226
124882,16/04/2017,106.0,47.3876664,8.2554295
124881,16/04/2017,43.0,46.6944404,6.4607844
124888,16/04/2017,911.0,50.8420034,4.382409
124887,16/04/2017,12.0,39.9333635,32.8597419
124886,16/04/2017,477.0,41.902916,12.453389
124885,16/04/2017,456.0,41.9027835,12.4963655
124889,16/04/2017,690.0,38.963745,35.243322
124884,16/04/2017,2691.0,41.87194,12.56738
124880,16/04/2017,690.0,38.963745,35.243322
124891,16/04/2017,11463.0,37.9161636,-81.0975397
124893,15/04/2017,2716.0,46.2180073,6.121692500000001
124896,15/04/2017,2546.0,46.9751954,6.771554999999999
124897,15/04/2017,148.0,47.0577195,6.7487354
124898,15/04/2017,22.0,43.34377480000001,17.8077578
124899,15/04/2017,1259.0,31.6339912,-8.0137994
124902,15/04/2017,364.0,47.359536,8.635645199999999
124904,15/04/2017,8880.0,46.2043907,6.1431577
125339,14/04/2017,345.0,33.93911,67.709953
125340,14/04/2017,590.0,56.130366,-106.346771
125341,14/04/2017,6520.0,46.5268387,6.654838199999999
125342,14/04/2017,17603.0,46.227638,2.213749
125343,14/04/2017,1532.0,46.8064773,7.161971899999999
125344,14/04/2017,43.0,46.6944404,6.4607844
125338,14/04/2017,6160.0,37.09024,-95.712891
124092,13/04/2017,690.0,38.963745,35.243322
124086,13/04/2017,8880.0,46.2043907,6.1431577
125348,13/04/2017,3548.0,46.1904614,7.5449226
124089,13/04/2017,3548.0,46.1904614,7.5449226
124090,13/04/2017,17603.0,46.227638,2.213749
124091,13/04/2017,17603.0,46.227638,2.213749
124093,13/04/2017,3548.0,46.1904614,7.5449226
124087,13/04/2017,6520.0,46.5268387,6.654838199999999
125346,13/04/2017,1532.0,46.8064773,7.161971899999999
124746,12/04/2017,2691.0,41.87194,12.56738
124745,12/04/2017,3360.0,48.856614,2.3522219
124744,12/04/2017,6520.0,46.5268387,6.654838199999999
124094,12/04/2017,17603.0,46.227638,2.213749
124096,12/04/2017,7823.0,46.5613135,6.536765
124095,12/04/2017,1532.0,46.8064773,7.161971899999999
124748,11/04/2017,6520.0,46.5268387,6.654838199999999
123616,11/04/2017,6520.0,46.5268387,6.654838199999999
123617,11/04/2017,6520.0,46.5268387,6.654838199999999
123618,11/04/2017,682.0,46.331734,8.800452900000002
123619,11/04/2017,2691.0,41.87194,12.56738
124750,11/04/2017,17603.0,46.227638,2.213749
123623,10/04/2017,2716.0,46.2180073,6.121692500000001
123626,10/04/2017,590.0,56.130366,-106.346771
123627,10/04/2017,1532.0,46.8064773,7.161971899999999
123624,10/04/2017,17603.0,46.227638,2.213749
123622,10/04/2017,690.0,38.963745,35.243322
123621,10/04/2017,2716.0,46.2180073,6.121692500000001
123860,10/04/2017,1532.0,46.8064773,7.161971899999999
123865,10/04/2017,590.0,56.130366,-106.346771
123864,10/04/2017,17603.0,46.227638,2.213749
123862,10/04/2017,690.0,38.963745,35.243322
123861,10/04/2017,1532.0,46.8064773,7.161971899999999
123863,10/04/2017,2716.0,46.2180073,6.121692500000001
123625,10/04/2017,1532.0,46.8064773,7.161971899999999
123876,09/04/2017,17603.0,46.227638,2.213749
123867,09/04/2017,7823.0,46.5613135,6.536765
123866,09/04/2017,17603.0,46.227638,2.213749
123879,09/04/2017,6520.0,46.5268387,6.654838199999999
123880,09/04/2017,8880.0,46.2043907,6.1431577
123881,09/04/2017,4.0,47.1341481,8.193363399999999
123875,09/04/2017,2716.0,46.2180073,6.121692500000001
123874,09/04/2017,17603.0,46.227638,2.213749
123873,09/04/2017,57.0,46.862496,103.846656
123872,09/04/2017,672.0,34.80207499999999,38.996815
123871,09/04/2017,50.0,36.2021047,37.1342603
123878,09/04/2017,17603.0,46.227638,2.213749
123869,09/04/2017,6.0,47.91470899999999,7.537625999999999
123870,09/04/2017,17603.0,46.227638,2.213749
125787,09/04/2017,4.0,47.1341481,8.193363399999999
125788,09/04/2017,11463.0,37.9161636,-81.0975397
125789,09/04/2017,584.0,33.886917,9.537499
125790,09/04/2017,11463.0,37.9161636,-81.0975397
125799,08/04/2017,14.0,46.2816742,7.448641100000001
125798,08/04/2017,3548.0,46.1904614,7.5449226
125801,08/04/2017,5118.0,46.5196535,6.6322734
125797,08/04/2017,894.0,40.46366700000001,-3.74922
125796,08/04/2017,17603.0,46.227638,2.213749
125795,08/04/2017,2691.0,41.87194,12.56738
125791,08/04/2017,1937.0,37.9762544,23.7353644
125792,08/04/2017,110.0,54.7877149,-6.4923145
125793,08/04/2017,30.0,54.59728500000001,-5.93012
125800,08/04/2017,11463.0,37.9161636,-81.0975397
125794,08/04/2017,17603.0,46.227638,2.213749
125839,07/04/2017,11463.0,37.9161636,-81.0975397
125834,07/04/2017,76.0,-0.023559,37.906193
125832,07/04/2017,50.0,36.2021047,37.1342603
125831,07/04/2017,672.0,34.80207499999999,38.996815
125830,07/04/2017,672.0,34.80207499999999,38.996815
125829,07/04/2017,50.0,36.2021047,37.1342603
125828,07/04/2017,6160.0,37.09024,-95.712891
125827,07/04/2017,2716.0,46.2180073,6.121692500000001
125835,07/04/2017,5118.0,46.5196535,6.6322734
125836,07/04/2017,17603.0,46.227638,2.213749
125837,07/04/2017,11463.0,37.9161636,-81.0975397
125838,07/04/2017,5118.0,46.5196535,6.6322734
125802,07/04/2017,5118.0,46.5196535,6.6322734
125833,07/04/2017,62.0,59.32932349999999,18.0685808
125840,06/04/2017,50.0,36.2021047,37.1342603
125841,06/04/2017,5118.0,46.5196535,6.6322734
123388,06/04/2017,5118.0,46.5196535,6.6322734
123389,06/04/2017,2.0,46.4891421,6.7267899
123375,06/04/2017,894.0,40.46366700000001,-3.74922
123376,06/04/2017,51.0,37.3890924,-5.9844589
123377,06/04/2017,71.0,37.5442706,-4.7277528
123379,06/04/2017,2546.0,46.9751954,6.771554999999999
123378,06/04/2017,3.0,46.5614,8.337579999999999
123382,06/04/2017,911.0,50.8420034,4.382409
123387,06/04/2017,11463.0,37.9161636,-81.0975397
123386,06/04/2017,50.0,36.2021047,37.1342603
123380,06/04/2017,911.0,50.8420034,4.382409
123384,06/04/2017,911.0,50.8420034,4.382409
124055,05/04/2017,672.0,34.80207499999999,38.996815
124054,05/04/2017,9.0,34.7324273,36.7136959
124053,05/04/2017,7823.0,46.5613135,6.536765
124051,05/04/2017,17603.0,46.227638,2.213749
123391,05/04/2017,2896.0,51.165691,10.451526
123393,05/04/2017,17603.0,46.227638,2.213749
123392,05/04/2017,6160.0,37.09024,-95.712891
124059,05/04/2017,690.0,38.963745,35.243322
123390,05/04/2017,5118.0,46.5196535,6.6322734
124056,05/04/2017,4.0,46.18038,7.37026
123986,04/04/2017,1550.0,61.52401,105.318756
123985,04/04/2017,5118.0,46.5196535,6.6322734
123984,04/04/2017,894.0,40.46366700000001,-3.74922
123981,04/04/2017,7823.0,46.5613135,6.536765
123980,04/04/2017,236.0,46.1049798,7.075533399999999
123978,04/04/2017,6520.0,46.5268387,6.654838199999999
123979,04/04/2017,3548.0,46.1904614,7.5449226
123976,04/04/2017,278.0,21.521757,-77.781167
123983,04/04/2017,6160.0,37.09024,-95.712891
123982,04/04/2017,2896.0,51.165691,10.451526
124063,04/04/2017,6520.0,46.5268387,6.654838199999999
124062,04/04/2017,7823.0,46.5613135,6.536765
124061,04/04/2017,236.0,46.1049798,7.075533399999999
124060,04/04/2017,3548.0,46.1904614,7.5449226
123483,03/04/2017,672.0,34.80207499999999,38.996815
123492,03/04/2017,112.0,59.9342802,30.3350986
123485,03/04/2017,2546.0,46.9751954,6.771554999999999
123486,03/04/2017,6520.0,46.5268387,6.654838199999999
123487,03/04/2017,6520.0,46.5268387,6.654838199999999
123488,03/04/2017,2546.0,46.9751954,6.771554999999999
123489,03/04/2017,6520.0,46.5268387,6.654838199999999
123490,03/04/2017,1550.0,61.52401,105.318756
123491,03/04/2017,278.0,21.521757,-77.781167
123484,03/04/2017,5118.0,46.5196535,6.6322734
123493,03/04/2017,7823.0,46.5613135,6.536765
123494,03/04/2017,11463.0,37.9161636,-81.0975397
123496,02/04/2017,11463.0,37.9161636,-81.0975397
123495,02/04/2017,63.0,43.54705200000001,-1.313968
126057,02/04/2017,2546.0,46.9751954,6.771554999999999
126063,02/04/2017,17603.0,46.227638,2.213749
126062,02/04/2017,1284.0,46.9899874,6.9292732
126061,02/04/2017,864.0,20.593684,78.96288
126060,02/04/2017,7.0,40.6781784,-73.9441579
126059,02/04/2017,17603.0,46.227638,2.213749
123497,02/04/2017,2546.0,46.9751954,6.771554999999999
126058,02/04/2017,2546.0,46.9751954,6.771554999999999
126070,01/04/2017,17603.0,46.227638,2.213749
126066,01/04/2017,690.0,38.963745,35.243322
125589,01/04/2017,5118.0,46.5196535,6.6322734
126069,01/04/2017,864.0,20.593684,78.96288
125588,01/04/2017,11463.0,37.9161636,-81.0975397
126064,01/04/2017,6520.0,46.5268387,6.654838199999999
125594,31/03/2017,6520.0,46.5268387,6.654838199999999
125593,31/03/2017,6.0,47.032958,5.781165
125592,31/03/2017,304.0,52.132633,5.291265999999999
125185,31/03/2017,11463.0,37.9161636,-81.0975397
125191,30/03/2017,2546.0,46.9751954,6.771554999999999
125189,30/03/2017,6.0,47.032958,5.781165
125188,30/03/2017,17603.0,46.227638,2.213749
125192,30/03/2017,270.0,46.7787644,7.1183568
125048,30/03/2017,5118.0,46.5196535,6.6322734
125047,30/03/2017,11463.0,37.9161636,-81.0975397
125046,30/03/2017,5118.0,46.5196535,6.6322734
125197,30/03/2017,47.0,43.7695604,11.2558136
125196,30/03/2017,21.0,0.2580521,30.5279096
125195,30/03/2017,14.0,2.3184621,19.5687103
125193,30/03/2017,2919.0,46.6816748,7.1172635
125186,30/03/2017,8880.0,46.2043907,6.1431577
125050,29/03/2017,566.0,52.3555177,-1.1743197
125063,29/03/2017,6.0,47.032958,5.781165
125055,29/03/2017,8880.0,46.2043907,6.1431577
125062,29/03/2017,2691.0,41.87194,12.56738
125051,29/03/2017,17603.0,46.227638,2.213749
125052,29/03/2017,911.0,50.8420034,4.382409
125053,29/03/2017,30.0,25.7616798,-80.1917902
125054,29/03/2017,566.0,52.3555177,-1.1743197
125056,29/03/2017,58.0,3.933889,-53.125782
125059,29/03/2017,511.0,-14.235004,-51.92528
125061,29/03/2017,1598.0,31.046051,34.851612
125060,29/03/2017,7823.0,46.5613135,6.536765
124522,29/03/2017,2728.0,54.5259614,15.2551187
125058,29/03/2017,8880.0,46.2043907,6.1431577
125057,29/03/2017,17603.0,46.227638,2.213749
124530,28/03/2017,6520.0,46.5268387,6.654838199999999
124529,28/03/2017,5118.0,46.5196535,6.6322734
124528,28/03/2017,6520.0,46.5268387,6.654838199999999
124526,28/03/2017,7823.0,46.5613135,6.536765
124525,28/03/2017,690.0,38.963745,35.243322
124524,28/03/2017,1550.0,61.52401,105.318756
124323,27/03/2017,3548.0,46.1904614,7.5449226
124321,27/03/2017,91.0,41.0082376,28.9783589
124322,27/03/2017,2716.0,46.2180073,6.121692500000001
124320,27/03/2017,690.0,38.963745,35.243322
124324,27/03/2017,1937.0,37.9762544,23.7353644
124330,27/03/2017,6520.0,46.5268387,6.654838199999999
124329,27/03/2017,5118.0,46.5196535,6.6322734
124325,27/03/2017,110.0,54.7877149,-6.4923145
124326,27/03/2017,119.0,47.8158812,-92.2383876
125396,26/03/2017,1921.0,47.3444474,7.143060800000001
125390,26/03/2017,19.0,46.2710282,6.9459483
125399,26/03/2017,1532.0,46.8064773,7.161971899999999
125398,26/03/2017,11463.0,37.9161636,-81.0975397
125397,26/03/2017,6520.0,46.5268387,6.654838199999999
125395,26/03/2017,2919.0,46.6816748,7.1172635
125394,26/03/2017,6520.0,46.5268387,6.654838199999999
125392,26/03/2017,3548.0,46.1904614,7.5449226
125393,26/03/2017,278.0,21.521757,-77.781167
125389,26/03/2017,690.0,38.963745,35.243322
124820,25/03/2017,1284.0,46.9899874,6.9292732
124816,25/03/2017,414.0,-30.559482,22.937506
124815,25/03/2017,17603.0,46.227638,2.213749
124817,25/03/2017,11463.0,37.9161636,-81.0975397
124814,25/03/2017,224.0,14.497401,-14.452362
124812,25/03/2017,911.0,50.8420034,4.382409
125400,25/03/2017,6160.0,37.09024,-95.712891
125401,25/03/2017,1573.0,35.86166,104.195397
125403,25/03/2017,267.0,47.2148317,-1.5312768
125404,25/03/2017,6520.0,46.5268387,6.654838199999999
124818,25/03/2017,5118.0,46.5196535,6.6322734
124819,25/03/2017,8880.0,46.2043907,6.1431577
124600,24/03/2017,11463.0,37.9161636,-81.0975397
124598,24/03/2017,2716.0,46.2180073,6.121692500000001
124597,24/03/2017,13.0,46.18635099999999,6.1755179
124602,24/03/2017,11463.0,37.9161636,-81.0975397
124601,24/03/2017,5118.0,46.5196535,6.6322734
124830,24/03/2017,2716.0,46.2180073,6.121692500000001
124822,24/03/2017,3548.0,46.1904614,7.5449226
124823,24/03/2017,17603.0,46.227638,2.213749
124824,24/03/2017,6520.0,46.5268387,6.654838199999999
124825,24/03/2017,3548.0,46.1904614,7.5449226
124827,24/03/2017,17603.0,46.227638,2.213749
124831,24/03/2017,17603.0,46.227638,2.213749
124607,23/03/2017,2716.0,46.2180073,6.121692500000001
124615,23/03/2017,242.0,45.764043,4.835659
124614,23/03/2017,17603.0,46.227638,2.213749
124609,23/03/2017,17603.0,46.227638,2.213749
124608,23/03/2017,13.0,46.18635099999999,6.1755179
124603,23/03/2017,17603.0,46.227638,2.213749
124606,23/03/2017,23.0,47.218371,-1.553621
124605,23/03/2017,17603.0,46.227638,2.213749
124617,23/03/2017,6160.0,37.09024,-95.712891
124604,23/03/2017,6520.0,46.5268387,6.654838199999999
124616,23/03/2017,101.0,34.0522342,-118.2436849
124611,23/03/2017,23.0,47.218371,-1.553621
124237,23/03/2017,2716.0,46.2180073,6.121692500000001
124238,23/03/2017,13.0,46.18635099999999,6.1755179
124239,23/03/2017,141.0,46.5092681,6.6654949
124612,23/03/2017,17603.0,46.227638,2.213749
124241,22/03/2017,2716.0,46.2180073,6.121692500000001
124242,22/03/2017,17603.0,46.227638,2.213749
124244,22/03/2017,23.0,47.218371,-1.553621
124245,22/03/2017,17603.0,46.227638,2.213749
124246,22/03/2017,6520.0,46.5268387,6.654838199999999
125115,22/03/2017,17603.0,46.227638,2.213749
125114,22/03/2017,6520.0,46.5268387,6.654838199999999
125118,21/03/2017,291.0,41.153332,20.168331
125131,21/03/2017,3360.0,48.856614,2.3522219
125120,21/03/2017,48.0,41.608635,21.745275
125129,21/03/2017,17603.0,46.227638,2.213749
125128,21/03/2017,17603.0,46.227638,2.213749
125125,21/03/2017,17603.0,46.227638,2.213749
125124,21/03/2017,17603.0,46.227638,2.213749
125123,21/03/2017,6520.0,46.5268387,6.654838199999999
125122,21/03/2017,3360.0,48.856614,2.3522219
125121,21/03/2017,328.0,42.6026359,20.902977
125106,21/03/2017,17603.0,46.227638,2.213749
125105,21/03/2017,6520.0,46.5268387,6.654838199999999
125104,21/03/2017,3360.0,48.856614,2.3522219
125130,21/03/2017,23.0,47.218371,-1.553621
125980,20/03/2017,3548.0,46.1904614,7.5449226
125113,20/03/2017,6160.0,37.09024,-95.712891
125112,20/03/2017,17603.0,46.227638,2.213749
125111,20/03/2017,646.0,47.516231,14.550072
125110,20/03/2017,6520.0,46.5268387,6.654838199999999
125108,20/03/2017,17603.0,46.227638,2.213749
125979,20/03/2017,6160.0,37.09024,-95.712891
125107,20/03/2017,7823.0,46.5613135,6.536765
125982,20/03/2017,6160.0,37.09024,-95.712891
125983,20/03/2017,340.0,52.9399159,-73.5491361
125988,19/03/2017,3548.0,46.1904614,7.5449226
125984,19/03/2017,728.0,47.063266,7.092388000000001
125997,19/03/2017,3548.0,46.1904614,7.5449226
125985,19/03/2017,1921.0,47.3444474,7.143060800000001
125986,19/03/2017,142.0,47.2782749,7.371665600000001
125987,19/03/2017,978.0,46.7988621,7.708070099999999
125996,19/03/2017,11463.0,37.9161636,-81.0975397
125989,19/03/2017,3548.0,46.1904614,7.5449226
125991,19/03/2017,690.0,38.963745,35.243322
125992,19/03/2017,17603.0,46.227638,2.213749
125993,19/03/2017,911.0,50.8420034,4.382409
125995,19/03/2017,690.0,38.963745,35.243322
125994,19/03/2017,5118.0,46.5196535,6.6322734
125633,18/03/2017,2716.0,46.2180073,6.121692500000001
125998,18/03/2017,17603.0,46.227638,2.213749
125999,18/03/2017,672.0,34.80207499999999,38.996815
125634,18/03/2017,672.0,34.80207499999999,38.996815
125635,18/03/2017,11463.0,37.9161636,-81.0975397
125636,18/03/2017,5118.0,46.5196535,6.6322734
125638,18/03/2017,8880.0,46.2043907,6.1431577
125637,18/03/2017,5118.0,46.5196535,6.6322734
125641,17/03/2017,728.0,47.063266,7.092388000000001
124068,17/03/2017,11463.0,37.9161636,-81.0975397
124067,17/03/2017,1346.0,28.033886,1.659626
124065,17/03/2017,3548.0,46.1904614,7.5449226
124064,17/03/2017,672.0,34.80207499999999,38.996815
125640,17/03/2017,978.0,46.7988621,7.708070099999999
125642,17/03/2017,3548.0,46.1904614,7.5449226
125643,17/03/2017,672.0,34.80207499999999,38.996815
125644,17/03/2017,3548.0,46.1904614,7.5449226
125639,17/03/2017,1921.0,47.3444474,7.143060800000001
124069,16/03/2017,51.0,37.3890924,-5.9844589
123399,16/03/2017,8880.0,46.2043907,6.1431577
124073,16/03/2017,17603.0,46.227638,2.213749
124074,16/03/2017,911.0,50.8420034,4.382409
123395,16/03/2017,17603.0,46.227638,2.213749
123396,16/03/2017,304.0,52.132633,5.291265999999999
123397,16/03/2017,11463.0,37.9161636,-81.0975397
123398,16/03/2017,5118.0,46.5196535,6.6322734
124072,16/03/2017,6160.0,37.09024,-95.712891
124071,16/03/2017,230.0,54.1642033,10.8504235
124076,16/03/2017,3548.0,46.1904614,7.5449226
124077,16/03/2017,17603.0,46.227638,2.213749
124070,16/03/2017,894.0,40.46366700000001,-3.74922
124078,16/03/2017,304.0,52.132633,5.291265999999999
124080,16/03/2017,875.0,36.204824,138.252924
123400,15/03/2017,304.0,52.132633,5.291265999999999
123401,15/03/2017,894.0,40.46366700000001,-3.74922
123402,15/03/2017,51.0,37.3890924,-5.9844589
123403,15/03/2017,230.0,54.1642033,10.8504235
123405,15/03/2017,2716.0,46.2180073,6.121692500000001
125817,15/03/2017,6520.0,46.5268387,6.654838199999999
125818,15/03/2017,6520.0,46.5268387,6.654838199999999
123404,15/03/2017,6520.0,46.5268387,6.654838199999999
125816,15/03/2017,230.0,54.1642033,10.8504235
125825,14/03/2017,230.0,54.1642033,10.8504235
125824,14/03/2017,8880.0,46.2043907,6.1431577
125762,14/03/2017,6520.0,46.5268387,6.654838199999999
125823,14/03/2017,304.0,52.132633,5.291265999999999
125822,14/03/2017,242.0,45.764043,4.835659
125821,14/03/2017,17603.0,46.227638,2.213749
125820,14/03/2017,3548.0,46.1904614,7.5449226
125768,14/03/2017,1156.0,46.9479739,7.4474468
125763,14/03/2017,3548.0,46.1904614,7.5449226
125764,14/03/2017,17603.0,46.227638,2.213749
125765,14/03/2017,242.0,45.764043,4.835659
125766,14/03/2017,304.0,52.132633,5.291265999999999
125767,14/03/2017,230.0,54.1642033,10.8504235
125781,13/03/2017,690.0,38.963745,35.243322
125783,13/03/2017,304.0,52.132633,5.291265999999999
125784,13/03/2017,5118.0,46.5196535,6.6322734
125782,13/03/2017,690.0,38.963745,35.243322
124264,13/03/2017,1937.0,37.9762544,23.7353644
125779,13/03/2017,304.0,52.132633,5.291265999999999
125778,13/03/2017,103.0,56.49067119999999,-4.2026458
124266,13/03/2017,7823.0,46.5613135,6.536765
124274,13/03/2017,894.0,40.46366700000001,-3.74922
124273,13/03/2017,51.0,37.3890924,-5.9844589
124272,13/03/2017,4.0,45.6668893,12.2430437
125769,13/03/2017,17603.0,46.227638,2.213749
125771,13/03/2017,230.0,54.1642033,10.8504235
125773,13/03/2017,1937.0,37.9762544,23.7353644
125775,13/03/2017,7823.0,46.5613135,6.536765
125776,13/03/2017,17603.0,46.227638,2.213749
125777,13/03/2017,690.0,38.963745,35.243322
125786,13/03/2017,4.0,45.6668893,12.2430437
124271,13/03/2017,2691.0,41.87194,12.56738
124270,13/03/2017,304.0,52.132633,5.291265999999999
124268,13/03/2017,690.0,38.963745,35.243322
124267,13/03/2017,17603.0,46.227638,2.213749
125785,13/03/2017,2691.0,41.87194,12.56738
124269,13/03/2017,103.0,56.49067119999999,-4.2026458
124279,12/03/2017,17603.0,46.227638,2.213749
124550,12/03/2017,11463.0,37.9161636,-81.0975397
124277,12/03/2017,304.0,52.132633,5.291265999999999
124280,12/03/2017,1937.0,37.9762544,23.7353644
124281,12/03/2017,68.0,15.783471,-90.23075899999999
124282,12/03/2017,11463.0,37.9161636,-81.0975397
124276,12/03/2017,690.0,38.963745,35.243322
124275,12/03/2017,2728.0,54.5259614,15.2551187
124551,12/03/2017,81.0,31.9465703,35.3027226
124278,12/03/2017,17603.0,46.227638,2.213749
124554,11/03/2017,44.0,37.7608337,140.4747281
124564,11/03/2017,174.0,47.5619253,7.592767999999999
124563,11/03/2017,8880.0,46.2043907,6.1431577
124555,11/03/2017,875.0,36.204824,138.252924
124557,11/03/2017,2728.0,54.5259614,15.2551187
124558,11/03/2017,690.0,38.963745,35.243322
124561,11/03/2017,11463.0,37.9161636,-81.0975397
124562,11/03/2017,5118.0,46.5196535,6.6322734
124559,11/03/2017,6520.0,46.5268387,6.654838199999999
124552,11/03/2017,690.0,38.963745,35.243322
124560,11/03/2017,2691.0,41.87194,12.56738
125082,10/03/2017,6520.0,46.5268387,6.654838199999999
125083,10/03/2017,31.0,45.3453029,34.4997274
125084,10/03/2017,1550.0,61.52401,105.318756
125080,10/03/2017,133.0,15.552727,48.516388
125085,10/03/2017,323.0,48.379433,31.1655799
125088,10/03/2017,8880.0,46.2043907,6.1431577
125089,10/03/2017,11463.0,37.9161636,-81.0975397
124566,10/03/2017,126.0,54.5259614,-105.2551187
124570,10/03/2017,31.0,45.3453029,34.4997274
124565,10/03/2017,6160.0,37.09024,-95.712891
124572,10/03/2017,323.0,48.379433,31.1655799
124571,10/03/2017,1550.0,61.52401,105.318756
124568,10/03/2017,6520.0,46.5268387,6.654838199999999
125157,09/03/2017,6520.0,46.5268387,6.654838199999999
125150,09/03/2017,1937.0,37.9762544,23.7353644
125152,09/03/2017,690.0,38.963745,35.243322
125160,09/03/2017,5118.0,46.5196535,6.6322734
125155,09/03/2017,2546.0,46.9751954,6.771554999999999
125154,09/03/2017,148.0,47.0577195,6.7487354
125159,09/03/2017,11463.0,37.9161636,-81.0975397
125151,09/03/2017,471.0,-4.038333,21.758664
125161,09/03/2017,847.0,47.1034892,6.832783800000001
125162,08/03/2017,1937.0,37.9762544,23.7353644
125610,08/03/2017,1937.0,37.9762544,23.7353644
125611,08/03/2017,471.0,-4.038333,21.758664
125612,08/03/2017,147.0,35.907757,127.766922
125613,08/03/2017,355.0,17.570692,-3.996166
125616,08/03/2017,17603.0,46.227638,2.213749
125163,08/03/2017,3548.0,46.1904614,7.5449226
